,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
101,307950,현대오토에버,KOSPI,,129200,2,-2000,-1.52,131200,132400,124500,79858,10219112500,3543178474400,27423982,STK,소프트웨어 개발 및 공급업,"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업",2019-03-28,12월,김윤구,http://www.hyundai-autoever.com,서울특별시
102,066970,엘앤에프,KOSPI,,96400,1,1200,1.26,95200,99000,94500,262338,25372721300,3498966983200,36296338,STK,일차전지 및 이차전지 제조업,이차전지 양극활물질,2024-01-29,12월,최수안,http://www.landf.co.kr/,대구광역시
103,028050,삼성E&A,KOSPI,,17320,2,-320,-1.81,17510,17800,17000,549444,9545830530,3394720000000,196000000,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,남궁홍,http://www.samsungena.com,서울특별시
104,128940,한미약품,KOSPI,,263000,2,-1500,-0.57,264500,270500,257500,42754,11250146500,3369290633000,12810991,STK,의약품 제조업,의약품,2010-07-30,12월,박재현,,경기도
105,145020,휴젤,KOSDAQ GLOBAL,우량기업부,265000,2,-5000,-1.85,270500,270500,253500,129657,33758155500,3340068745000,12604033,KSQ,기초 의약물질 제조업,"보툴리눔톡신, 필러",2015-12-24,12월,"한선호, 문형진 (각자 대표집행임원)",http://www.hugel.co.kr,강원특별자치도
106,462870,시프트업,KOSPI,,56900,2,-200,-0.35,57200,58200,55100,124454,7061199700,3319245568000,58334720,STK,소프트웨어 개발 및 공급업,게임 소프트웨어,2024-07-11,12월,김형태,http://shiftup.co.kr,서울특별시
107,348370,엔켐,KOSDAQ,벤처기업부,157600,2,-1100,-0.69,158700,163900,151000,321656,50552287500,3276019064800,20786923,KSQ,기초 화학물질 제조업,2차전지 전해액,2021-11-01,12월,오정강,http://www.enchem.net,충청북도
108,022100,포스코DX,KOSPI,,21150,1,1320,6.66,19840,21350,19120,807684,16452049550,3215534518350,152034729,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업",EIC 자동화 엔지니어링 및 IT서비스,2024-01-02,12월,정덕균,http://www.poscodx.com/kor/,경상북도
109,039490,키움증권,KOSPI,,119200,2,-1900,-1.57,121400,122500,115800,102758,12159860100,3042783355200,25526706,STK,금융 지원 서비스업,"유가증권의 매매, 위탁, 인수, 주선",2009-08-03,12월,엄주성,http://www.kiwoom.com,서울특별시
110,036460,한국가스공사,KOSPI,,32350,2,-2300,-6.64,34500,35450,31200,3351743,109975261900,2986325550000,92313000,STK,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,12월,최연혜,http://www.kogas.or.kr,대구광역시
111,006260,LS,KOSPI,,91200,2,-300,-0.33,91300,92100,88300,159775,14478003500,2936640000000,32200000,STK,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,명노현,http://www.lsholdings.co.kr,서울특별시
112,000720,현대건설,KOSPI,,25700,2,-50,-0.19,25650,26200,25100,681302,17460448350,2861843160500,111355765,STK,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",1984-12-22,12월,김도형,http://www.hdec.kr,서울특별시
113,214150,클래시스,KOSDAQ GLOBAL,우량기업부,43400,2,-1500,-3.34,44350,44850,42050,407388,17493003600,2842945600600,65505659,KSQ,의료용 기기 제조업,미용의료기기,2015-04-03,12월,Seung Han Baek,http://classys.co.kr,서울특별시
114,026960,동서,KOSPI,,28400,2,-850,-2.91,29200,29350,28000,178755,5100183850,2831480000000,99700000,STK,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",2016-07-15,12월,김종원,http://www.dongsuh.com,서울특별시
115,004020,현대제철,KOSPI,,21150,1,500,2.42,20650,21200,20500,732979,15338394850,2822378352750,133445785,STK,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",1987-05-23,12월,서강현,http://www.hyundai-steel.com,인천광역시
116,001040,CJ,KOSPI,,94700,2,-800,-0.84,96100,96100,91700,51824,4886863500,2763061710600,29176998,STK,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시
117,009830,한화솔루션,KOSPI,,15890,2,-260,-1.61,16160,16530,15510,1712191,27345347220,2731372397040,171892536,STK,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",1974-06-19,12월,"남정운, 홍정권, 김동관",http://hcc.hanwha.co.kr,서울특별시
118,277810,레인보우로보틱스,KOSDAQ,기술성장기업부,132900,1,1500,1.14,131600,134000,128000,132493,17399823700,2578241128200,19399858,KSQ,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",2021-02-03,12월,이정호,http://www.rainbow-robotics.com/new/index_ko.php,대전광역시
119,035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,72400,2,-100,-0.14,72700,74700,69800,1172858,84822916400,2572552420800,35532492,KSQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시
120,011170,롯데케미칼,KOSPI,,59700,2,-500,-0.83,60300,61200,58500,152462,9088038600,2553692514300,42775419,STK,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,"신동빈, 이영준",http://www.lottechem.com,서울특별시
121,011780,금호석유,KOSPI,,92800,2,-200,-0.22,92900,95400,91500,101499,9481132500,2536649673600,27334587,STK,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,백종훈,http://www.kkpc.com,서울특별시
122,058470,리노공업,KOSDAQ GLOBAL,우량기업부,159200,2,-2400,-1.49,161900,161900,154000,76590,12026548900,2426585304000,15242370,KSQ,전자부품 제조업,"리노핀, 반도체 소켓 등",2001-12-18,12월,이채윤,http://leeno.com/kr,부산광역시
123,007070,GS리테일,KOSPI,,23150,0,0,0.0,0,0,0,0,0,2424219894300,104717922,STK,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",2011-12-23,12월,허연수,http://www.gsretail.com,서울특별시
124,081660,휠라홀딩스,KOSPI,,39850,2,-50,-0.13,40150,40300,39050,100642,4008753850,2394819184150,60095839,STK,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,윤근창,http://www.filaholdings.com/kr/main/index.asp,서울특별시
125,012750,에스원,KOSPI,,62000,1,1300,2.14,61100,62600,60500,32739,2025717700,2355949036000,37999178,STK,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,"남궁범, 하나오카 타쿠로",http://www.s1.co.kr,서울특별시
126,263750,펄어비스,KOSDAQ GLOBAL,우량기업부,36600,1,200,0.55,36800,37100,35850,278625,10160194050,2351471493000,64247855,KSQ,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,허진영,http://www.pearlabyss.com,경기도
127,001450,현대해상,KOSPI,,25950,1,100,0.39,26000,26100,25550,404970,10460124910,2319930000000,89400000,STK,보험업,손해보험(자동차보험),1989-08-25,12월,"조용일, 이성재",http://www.hi.co.kr,서울특별시
128,000250,삼천당제약,KOSDAQ,중견기업부,96000,2,-1900,-1.94,97500,97900,92600,258140,24565714800,2251917312000,23457472,KSQ,의약품 제조업,"하메론, 아토로우",2000-10-04,12월,전인석,http://www.scd.co.kr,경기도
129,214450,파마리서치,KOSDAQ GLOBAL,우량기업부,213500,2,-6000,-2.73,218500,218500,201500,244845,51335384000,2243799600000,10509600,KSQ,의료용품 및 기타 의약 관련제품 제조업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pharmaresearch.co.kr,강원특별자치도
130,403870,HPSP,KOSDAQ GLOBAL,중견기업부,26900,2,-1000,-3.58,27950,27950,26550,745030,20124735450,2232672454400,82998976,KSQ,특수 목적용 기계 제조업,고압 수소 어닐링 장비,2022-07-15,12월,김용운,http://www.thehpsp.com/,경기도
131,088350,한화생명,KOSPI,,2555,1,40,1.59,2515,2565,2505,1235940,3144014370,2219094150000,868530000,STK,보험업,생명보험,2010-03-17,12월,여승주,http://www.hanwhalife.com,서울특별시
132,068760,셀트리온제약,KOSDAQ,우량기업부,52700,2,-900,-1.68,53500,54200,52000,244991,12958174400,2192509034900,41603587,KSQ,의약품 제조업,고덱스 캡슐 외,2006-02-03,12월,유영호,http://www.celltrionph.com,충청북도
133,018880,한온시스템,KOSPI,,4010,1,90,2.3,3920,4010,3820,1151334,4517801025,2140538000000,533800000,STK,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",1996-07-31,12월,공동대표집행임원 2인 - 너달 쿠추카야 - 나가수브라모니 라마찬드란,http://www.hanonsystems.com,대전광역시
134,004990,롯데지주,KOSPI,,20400,2,-100,-0.49,20500,20650,20000,136555,2774116350,2140148434800,104909237,STK,기타 금융업,지주회사,1974-02-16,12월,"신동빈,이동우",http://www.lotte.co.kr,서울특별시
135,000880,한화,KOSPI,,27750,1,300,1.09,27400,29000,26700,455186,12539315500,2080104896250,74958735,STK,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",1976-06-24,12월,"김동관, 김승모, 양기원",http://www.hanwhacorp.co.kr,서울특별시
136,002380,KCC,KOSPI,,234000,1,3500,1.52,230500,234000,225500,23978,5510982500,2079434214000,8886471,STK,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시
137,030000,제일기획,KOSPI,,18040,2,-20,-0.11,18100,18240,17770,266215,4803678860,2075343699000,115041225,STK,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,김종현,http://www.cheil.co.kr,서울특별시
138,004370,농심,KOSPI,,338500,2,-1500,-0.44,340000,345500,334000,19959,6774650000,2058974317000,6082642,STK,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,이병학,http://www.nongshim.com,서울특별시
139,278470,에이피알,KOSPI,,53800,1,200,0.37,54900,55000,50700,718445,38151822800,2051172882000,38125890,STK,기타 화학제품 제조업,"화장품, 피부미용기기 등",2024-02-27,12월,김병훈,http://apr-in.com,서울특별시
140,065350,신성델타테크,KOSDAQ,우량기업부,74600,1,800,1.08,74100,79400,73000,634228,48251391600,2050302520800,27483948,KSQ,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품",2004-08-06,12월,구본상·이동한(각자 대표이사),http://www.ssdelta.co.kr,경상남도
141,008930,한미사이언스,KOSPI,,29950,2,-50,-0.17,30000,30650,29100,248581,7428288650,2048326922500,68391550,STK,기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",1988-06-20,12월,임종훈(단독 대표이사),http://www.hanmiscience.co.kr,경기도
142,052690,한전기술,KOSPI,,53300,2,-4100,-7.14,57600,58100,52900,539894,29366915700,2037126000000,38220000,STK,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,2009-12-14,12월,김성암,http://www.kepco-enc.com,경상북도
143,087010,펩트론,KOSDAQ,기술성장기업부,87100,2,-6900,-7.34,92400,92900,84500,1072424,93889201500,2029199185000,23297350,KSQ,기초 의약물질 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시
144,017800,현대엘리베이,KOSPI,,51700,2,-700,-1.34,52400,52600,50600,229282,11864200500,2021076304500,39092385,STK,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",1996-07-03,12월,조재천,http://www.hyundaielevator.co.kr,충청북도
145,001440,대한전선,KOSPI,,10550,2,-460,-4.18,10860,11020,10320,1622212,17198578440,1967019015000,186447300,STK,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,송종민,http://www.taihan.com,경기도
146,012510,더존비즈온,KOSPI,,63900,2,-4100,-6.03,68300,68700,61500,490361,31236197400,1941459897600,30382784,STK,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,김용우,http://www.douzone.com,강원특별자치도
147,383220,F&F,KOSPI,,50500,2,-300,-0.59,50400,51200,49050,62215,3131734800,1934507287500,38307075,STK,봉제의복 제조업,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",2021-05-21,12월,김창수,http://www.fnf.co.kr,서울특별시
148,051600,한전KPS,KOSPI,,42850,2,-1000,-2.28,43950,44000,41800,443433,19009942600,1928250000000,45000000,STK,전기 및 통신 공사업,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링",2007-12-14,12월,김홍연,http://www.kps.co.kr,전라남도
149,018670,SK가스,KOSPI,,207000,2,-2500,-1.19,208000,213000,200500,25079,5227171000,1910660508000,9230244,STK,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도
150,005070,코스모신소재,KOSPI,,57600,2,-1500,-2.54,58600,59900,55400,425502,24549106800,1872619545600,32510756,STK,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도
151,111770,영원무역,KOSPI,,42050,1,200,0.48,42800,42900,41850,115682,4907834600,1863297229400,44311468,STK,상품 종합 도매업,스포츠의류,2009-07-30,12월,성기학,,서울특별시
152,328130,루닛,KOSDAQ,기술성장기업부,64300,1,2300,3.71,62000,65300,59500,2367441,149189526400,1861028470000,28942900,KSQ,소프트웨어 개발 및 공급업,Lunit INSIGHT,2022-07-21,12월,서범석,http://www.lunit.io,서울특별시
153,000120,CJ대한통운,KOSPI,,81100,2,-400,-0.49,80700,82100,79600,38810,3135527300,1850081098400,22812344,STK,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,"신영수, 민영학 (각자 대표)",http://www.cjlogistics.com,서울특별시
154,041510,에스엠,KOSDAQ,우량기업부,78400,2,-100,-0.13,78900,79400,76600,126116,9853435400,1830924356800,23353627,KSQ,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"장철혁, 탁영준",http://smentertainment.com,서울특별시
155,950160,코오롱티슈진,KOSDAQ,외국기업(소속부없음),22850,1,650,2.93,23050,24250,20000,1834142,40820451050,1815807468500,79466410,KSQ,기초 의약물질 제조업,골관절염 치료제,2017-11-06,12월,노문종,http://tissuegene.com,미국
156,028670,팬오션,KOSPI,,3365,1,15,0.45,3320,3370,3280,1937313,6451739325,1798826407880,534569512,STK,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시
157,009420,한올바이오파마,KOSPI,,34300,2,-1100,-3.11,35100,35150,33350,486300,16601142250,1791853883400,52240638,STK,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,"정승원,박수진(공동대표이사)",http://www.hanall.co.kr,대전광역시
158,204320,HL만도,KOSPI,,37950,1,450,1.2,37650,38250,36650,149860,5642424050,1782022704000,46957120,STK,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"조성현, 김현욱 (각자대표)",http://www.mando.com,경기도
